episode, reward, steps, success, n_collisions, n_unique_collisions, timedout
423.0,-23.984670639038086,283.0,1.0,0.0,0.0,0.0
424.0,-20.181018829345703,199.0,1.0,0.0,0.0,0.0
425.0,-252.57386779785156,242.0,0.0,2.0,2.0,0.0
426.0,-34.852272033691406,198.0,1.0,0.0,0.0,0.0
427.0,-75.2505874633789,225.0,1.0,0.0,0.0,0.0
428.0,-25.754789352416992,218.0,1.0,0.0,0.0,0.0
429.0,-39.48879623413086,304.0,1.0,0.0,0.0,0.0
430.0,-57.4560661315918,170.0,1.0,0.0,0.0,0.0
431.0,-45.74509048461914,279.0,1.0,0.0,0.0,0.0
432.0,-31.520214080810547,201.0,1.0,0.0,0.0,0.0
433.0,-865.8499145507812,341.0,0.0,1.0,1.0,0.0
434.0,-31.928585052490234,185.0,1.0,0.0,0.0,0.0
435.0,-37.03935623168945,266.0,1.0,0.0,0.0,0.0
436.0,-203.01336669921875,211.0,1.0,0.0,0.0,0.0
437.0,-486.0127868652344,305.0,0.0,1.0,1.0,0.0
438.0,-48.19902801513672,177.0,1.0,0.0,0.0,0.0
439.0,-23.961387634277344,312.0,1.0,0.0,0.0,0.0
440.0,-32.58036422729492,227.0,1.0,0.0,0.0,0.0
441.0,-47.680294036865234,282.0,1.0,0.0,0.0,0.0
442.0,-964.0831909179688,281.0,0.0,2.0,2.0,0.0
443.0,-29.423742294311523,332.0,1.0,0.0,0.0,0.0
444.0,-63.23529815673828,203.0,1.0,0.0,0.0,0.0
445.0,-24.367523193359375,270.0,1.0,0.0,0.0,0.0
446.0,-121.86723327636719,226.0,0.0,1.0,1.0,0.0
447.0,-22.692520141601562,192.0,1.0,0.0,0.0,0.0
448.0,-32.83965301513672,204.0,1.0,0.0,0.0,0.0
449.0,-830.730224609375,300.0,0.0,2.0,2.0,0.0
450.0,-21.348217010498047,227.0,1.0,0.0,0.0,0.0
451.0,-34.21736145019531,285.0,1.0,0.0,0.0,0.0
452.0,-36.55125045776367,213.0,1.0,0.0,0.0,0.0
453.0,-26.91942596435547,268.0,1.0,0.0,0.0,0.0
454.0,-36.795318603515625,201.0,1.0,0.0,0.0,0.0
455.0,-64.76863098144531,270.0,1.0,0.0,0.0,0.0
456.0,-36.46427917480469,218.0,1.0,0.0,0.0,0.0
457.0,-17.770336151123047,325.0,1.0,0.0,0.0,0.0
458.0,-62.788230895996094,193.0,1.0,0.0,0.0,0.0
459.0,-130.21331787109375,237.0,0.0,1.0,1.0,0.0
460.0,-42.97555160522461,214.0,1.0,0.0,0.0,0.0
461.0,-32.63238525390625,314.0,1.0,0.0,0.0,0.0
462.0,-63.85222625732422,298.0,1.0,0.0,0.0,0.0
463.0,-43.256988525390625,212.0,1.0,0.0,0.0,0.0
464.0,-26.284255981445312,273.0,1.0,0.0,0.0,0.0
465.0,-26.786178588867188,295.0,1.0,0.0,0.0,0.0
466.0,-27.535045623779297,199.0,1.0,0.0,0.0,0.0
467.0,-1494.757568359375,391.0,0.0,2.0,2.0,0.0
468.0,-31.703289031982422,228.0,1.0,0.0,0.0,0.0
469.0,-30.84883689880371,232.0,1.0,0.0,0.0,0.0
470.0,-29.345579147338867,250.0,1.0,0.0,0.0,0.0
471.0,-529.7947387695312,278.0,0.0,1.0,1.0,0.0
472.0,-68.1495132446289,261.0,1.0,0.0,0.0,0.0
473.0,-59.89459228515625,183.0,1.0,0.0,0.0,0.0
474.0,-141.8390350341797,240.0,0.0,1.0,1.0,0.0
475.0,-56.35358428955078,187.0,1.0,0.0,0.0,0.0
476.0,-18.92281150817871,325.0,1.0,0.0,0.0,0.0
477.0,-40.28497314453125,209.0,1.0,0.0,0.0,0.0
478.0,-26.56513214111328,236.0,1.0,0.0,0.0,0.0
479.0,-39.42155075073242,201.0,1.0,0.0,0.0,0.0
480.0,-79.72478485107422,208.0,1.0,0.0,0.0,0.0
481.0,-24.048707962036133,290.0,1.0,0.0,0.0,0.0
482.0,-48.61548614501953,185.0,1.0,0.0,0.0,0.0
483.0,-34.42244338989258,348.0,1.0,0.0,0.0,0.0
484.0,-25.16944122314453,254.0,1.0,0.0,0.0,0.0
485.0,-21.990550994873047,231.0,1.0,0.0,0.0,0.0
486.0,-29.140213012695312,278.0,1.0,0.0,0.0,0.0
487.0,-43.46308898925781,210.0,1.0,0.0,0.0,0.0
488.0,-118.31643676757812,198.0,1.0,0.0,0.0,0.0
489.0,-22.919538497924805,227.0,1.0,0.0,0.0,0.0
490.0,-24.216184616088867,326.0,1.0,0.0,0.0,0.0
491.0,-34.88874053955078,283.0,1.0,0.0,0.0,0.0
492.0,-32.93492889404297,191.0,1.0,0.0,0.0,0.0
493.0,-25.842134475708008,242.0,1.0,0.0,0.0,0.0
494.0,-38.901363372802734,235.0,1.0,0.0,0.0,0.0
495.0,-79.75666809082031,209.0,1.0,0.0,0.0,0.0
496.0,-29.783235549926758,306.0,1.0,0.0,0.0,0.0
497.0,-233.292724609375,230.0,0.0,1.0,1.0,0.0
498.0,-118.81851196289062,206.0,0.0,1.0,1.0,0.0
499.0,-132.3143768310547,172.0,0.0,1.0,1.0,0.0
500.0,-51.33003616333008,201.0,1.0,0.0,0.0,0.0
501.0,-37.04838562011719,268.0,1.0,0.0,0.0,0.0
502.0,-26.16436004638672,250.0,1.0,0.0,0.0,0.0
503.0,-129.14891052246094,378.0,0.0,1.0,1.0,0.0
504.0,-133.84646606445312,271.0,0.0,1.0,1.0,0.0
505.0,-22.413238525390625,313.0,1.0,0.0,0.0,0.0
506.0,-26.664718627929688,197.0,1.0,0.0,0.0,0.0
507.0,-629.6656494140625,249.0,0.0,2.0,2.0,0.0
508.0,-1687.08544921875,341.0,0.0,3.0,3.0,0.0
509.0,-87.56828308105469,262.0,1.0,0.0,0.0,0.0
510.0,-78.39580535888672,217.0,1.0,0.0,0.0,0.0
511.0,-152.8646697998047,211.0,0.0,1.0,1.0,0.0
512.0,-49.885101318359375,194.0,1.0,0.0,0.0,0.0
513.0,-57.08682632446289,233.0,1.0,0.0,0.0,0.0
514.0,-145.41879272460938,197.0,0.0,1.0,1.0,0.0
515.0,-21.215404510498047,237.0,1.0,0.0,0.0,0.0
516.0,-162.061279296875,185.0,0.0,1.0,1.0,0.0
517.0,-16.46424102783203,221.0,1.0,0.0,0.0,0.0
518.0,-20.21503257751465,288.0,1.0,0.0,0.0,0.0
519.0,-21.56838607788086,363.0,1.0,0.0,0.0,0.0
520.0,-36.33411407470703,202.0,1.0,0.0,0.0,0.0
521.0,-58.67253875732422,232.0,1.0,0.0,0.0,0.0
522.0,-20.271888732910156,296.0,1.0,0.0,0.0,0.0
523.0,-23.78763771057129,209.0,1.0,0.0,0.0,0.0
524.0,-22.060075759887695,289.0,1.0,0.0,0.0,0.0
525.0,-16.666851043701172,330.0,1.0,0.0,0.0,0.0
526.0,-29.318260192871094,233.0,1.0,0.0,0.0,0.0
527.0,-16.60724639892578,360.0,1.0,0.0,0.0,0.0
528.0,-20.939884185791016,190.0,1.0,0.0,0.0,0.0
529.0,-32.946773529052734,264.0,1.0,0.0,0.0,0.0
530.0,-41.625648498535156,248.0,1.0,0.0,0.0,0.0
531.0,-104.03836059570312,217.0,1.0,0.0,0.0,0.0
532.0,-69.0169677734375,284.0,1.0,0.0,0.0,0.0
533.0,-106.94523620605469,219.0,1.0,0.0,0.0,0.0
534.0,-141.09487915039062,254.0,1.0,0.0,0.0,0.0
535.0,-31.532073974609375,332.0,1.0,0.0,0.0,0.0
536.0,-173.0672607421875,263.0,0.0,1.0,1.0,0.0
537.0,-2084.49462890625,376.0,0.0,2.0,2.0,0.0
538.0,-60.2267951965332,180.0,1.0,0.0,0.0,0.0
539.0,-17.675216674804688,324.0,1.0,0.0,0.0,0.0
540.0,-31.543106079101562,218.0,1.0,0.0,0.0,0.0
541.0,-4719.3427734375,554.0,0.0,3.0,3.0,0.0
542.0,-33.92314910888672,230.0,1.0,0.0,0.0,0.0
543.0,-30.31139373779297,259.0,1.0,0.0,0.0,0.0
544.0,-21.433452606201172,195.0,1.0,0.0,0.0,0.0
545.0,-28.721237182617188,191.0,1.0,0.0,0.0,0.0
546.0,-20.917818069458008,175.0,1.0,0.0,0.0,0.0
547.0,-20.72577667236328,247.0,1.0,0.0,0.0,0.0
548.0,-119.4786605834961,264.0,0.0,1.0,1.0,0.0
549.0,-128.7950439453125,186.0,0.0,1.0,1.0,0.0
550.0,-32.39039611816406,178.0,1.0,0.0,0.0,0.0
551.0,-30.3795166015625,192.0,1.0,0.0,0.0,0.0
552.0,-127.16758728027344,217.0,0.0,1.0,1.0,0.0
553.0,-120.98721313476562,185.0,0.0,1.0,1.0,0.0
554.0,-22.77574348449707,194.0,1.0,0.0,0.0,0.0
555.0,-26.340072631835938,248.0,1.0,0.0,0.0,0.0
556.0,-784.2296142578125,295.0,0.0,2.0,2.0,0.0
557.0,-49.39522933959961,193.0,1.0,0.0,0.0,0.0
558.0,-40.96915054321289,281.0,1.0,0.0,0.0,0.0
559.0,-14.55385684967041,202.0,1.0,0.0,0.0,0.0
560.0,-680.36181640625,289.0,0.0,1.0,1.0,0.0
561.0,-32.07532501220703,189.0,1.0,0.0,0.0,0.0
562.0,-1555.0323486328125,412.0,0.0,2.0,2.0,0.0
563.0,-24.76540756225586,184.0,1.0,0.0,0.0,0.0
564.0,-72.85404968261719,181.0,1.0,0.0,0.0,0.0
565.0,-37.35051345825195,260.0,1.0,0.0,0.0,0.0
566.0,-23.97173309326172,251.0,1.0,0.0,0.0,0.0
567.0,-21.513578414916992,232.0,1.0,0.0,0.0,0.0
568.0,-134.8528594970703,187.0,0.0,1.0,1.0,0.0
569.0,-32.93871307373047,241.0,1.0,0.0,0.0,0.0
570.0,-10.195062637329102,201.0,1.0,0.0,0.0,0.0
571.0,-10.562417984008789,317.0,1.0,0.0,0.0,0.0
572.0,-34.775428771972656,205.0,1.0,0.0,0.0,0.0
573.0,-20.338871002197266,224.0,1.0,0.0,0.0,0.0
574.0,-19.748044967651367,218.0,1.0,0.0,0.0,0.0
575.0,-1520.67333984375,331.0,0.0,1.0,1.0,0.0
576.0,-118.22809600830078,246.0,0.0,1.0,1.0,0.0
577.0,-223.4488525390625,215.0,0.0,2.0,2.0,0.0
578.0,-2426.656982421875,420.0,0.0,1.0,1.0,0.0
579.0,-44.298282623291016,225.0,1.0,0.0,0.0,0.0
580.0,-15.091415405273438,256.0,1.0,0.0,0.0,0.0
581.0,-9.166548728942871,319.0,1.0,0.0,0.0,0.0
582.0,-1614.74365234375,319.0,0.0,4.0,4.0,0.0
583.0,-139.52732849121094,209.0,0.0,1.0,1.0,0.0
584.0,-10.023544311523438,320.0,1.0,0.0,0.0,0.0
585.0,-31.534460067749023,219.0,1.0,0.0,0.0,0.0
586.0,-2315.26904296875,396.0,0.0,3.0,3.0,0.0
587.0,-28.420272827148438,272.0,1.0,0.0,0.0,0.0
588.0,-8.984403610229492,235.0,1.0,0.0,0.0,0.0
589.0,-308.4896240234375,230.0,0.0,2.0,2.0,0.0
590.0,-33.22848892211914,219.0,1.0,0.0,0.0,0.0
591.0,-13.167204856872559,305.0,1.0,0.0,0.0,0.0
592.0,-11.80705451965332,311.0,1.0,0.0,0.0,0.0
593.0,-110.90665435791016,229.0,0.0,1.0,1.0,0.0
594.0,-35.59553527832031,243.0,1.0,0.0,0.0,0.0
595.0,-16.549314498901367,254.0,1.0,0.0,0.0,0.0
596.0,-15.763300895690918,202.0,1.0,0.0,0.0,0.0
597.0,-132.1085205078125,228.0,0.0,1.0,1.0,0.0
598.0,-130.36668395996094,169.0,0.0,1.0,1.0,0.0
599.0,-2651.66845703125,443.0,0.0,1.0,1.0,0.0
600.0,-38.574005126953125,192.0,1.0,0.0,0.0,0.0
601.0,-12.565670013427734,183.0,1.0,0.0,0.0,0.0
602.0,-20.56952667236328,168.0,1.0,0.0,0.0,0.0
603.0,-15.296477317810059,297.0,1.0,0.0,0.0,0.0
604.0,-21.245067596435547,233.0,1.0,0.0,0.0,0.0
605.0,-12.034278869628906,231.0,1.0,0.0,0.0,0.0
606.0,-23.53911590576172,201.0,1.0,0.0,0.0,0.0
607.0,-715.072998046875,307.0,0.0,1.0,1.0,0.0
608.0,-32.805877685546875,176.0,1.0,0.0,0.0,0.0
609.0,-47.07373046875,212.0,1.0,0.0,0.0,0.0
610.0,-20.449066162109375,279.0,1.0,0.0,0.0,0.0
611.0,-20.822681427001953,186.0,1.0,0.0,0.0,0.0
612.0,-22.980695724487305,200.0,1.0,0.0,0.0,0.0
613.0,-12.641022682189941,301.0,1.0,0.0,0.0,0.0
614.0,-11.056982040405273,333.0,1.0,0.0,0.0,0.0
615.0,-30.248241424560547,218.0,1.0,0.0,0.0,0.0
616.0,-117.68840026855469,203.0,0.0,1.0,1.0,0.0
617.0,-858.8059692382812,273.0,0.0,3.0,3.0,0.0
618.0,-13.78407096862793,324.0,1.0,0.0,0.0,0.0
619.0,-13.249987602233887,203.0,1.0,0.0,0.0,0.0
620.0,-288.5377197265625,206.0,0.0,1.0,1.0,0.0
621.0,-129.88858032226562,204.0,0.0,1.0,1.0,0.0
622.0,-17.87584114074707,210.0,1.0,0.0,0.0,0.0
623.0,-43.6413459777832,206.0,1.0,0.0,0.0,0.0
624.0,-146.81802368164062,162.0,0.0,1.0,1.0,0.0
625.0,-13.700087547302246,279.0,1.0,0.0,0.0,0.0
626.0,-16.772716522216797,340.0,1.0,0.0,0.0,0.0
627.0,-115.04817962646484,279.0,0.0,1.0,1.0,0.0
628.0,-137.58901977539062,191.0,0.0,1.0,1.0,0.0
629.0,-13.793115615844727,258.0,1.0,0.0,0.0,0.0
630.0,-47.66119384765625,192.0,1.0,0.0,0.0,0.0
631.0,-785.773681640625,285.0,0.0,2.0,2.0,0.0
632.0,-26.88096809387207,215.0,1.0,0.0,0.0,0.0
633.0,-17.41559600830078,333.0,1.0,0.0,0.0,0.0
634.0,-16.68583106994629,236.0,1.0,0.0,0.0,0.0
635.0,-11.990026473999023,299.0,1.0,0.0,0.0,0.0
636.0,-7.378995418548584,293.0,1.0,0.0,0.0,0.0
637.0,-40.01377868652344,274.0,1.0,0.0,0.0,0.0
638.0,-27.58670425415039,300.0,1.0,0.0,0.0,0.0
639.0,-8.670012474060059,378.0,1.0,0.0,0.0,0.0
640.0,-133.6954345703125,205.0,0.0,1.0,1.0,0.0
641.0,-1399.8984375,288.0,0.0,4.0,4.0,0.0
642.0,-17.451114654541016,279.0,1.0,0.0,0.0,0.0
643.0,-111.7867202758789,208.0,0.0,1.0,1.0,0.0
644.0,-20.366901397705078,226.0,1.0,0.0,0.0,0.0
645.0,-14.709966659545898,263.0,1.0,0.0,0.0,0.0
646.0,-16.82059097290039,183.0,1.0,0.0,0.0,0.0
647.0,-1571.1611328125,350.0,0.0,2.0,2.0,0.0
648.0,-21.07652473449707,180.0,1.0,0.0,0.0,0.0
649.0,-27.102481842041016,193.0,1.0,0.0,0.0,0.0
650.0,-21.24838638305664,230.0,1.0,0.0,0.0,0.0
651.0,-8.07470703125,228.0,1.0,0.0,0.0,0.0
652.0,-1999.45556640625,420.0,0.0,4.0,4.0,0.0
653.0,-1596.0164794921875,391.0,0.0,4.0,4.0,0.0
654.0,-1161.77978515625,286.0,0.0,3.0,3.0,0.0
655.0,-18.75115966796875,169.0,1.0,0.0,0.0,0.0
656.0,-120.00184631347656,167.0,0.0,1.0,1.0,0.0
657.0,-115.39608764648438,204.0,0.0,1.0,1.0,0.0
658.0,-15.25857925415039,198.0,1.0,0.0,0.0,0.0
659.0,-12.167232513427734,227.0,1.0,0.0,0.0,0.0
660.0,-54.9806022644043,173.0,1.0,0.0,0.0,0.0
661.0,-56.12156677246094,220.0,1.0,0.0,0.0,0.0
662.0,-34.831939697265625,218.0,1.0,0.0,0.0,0.0
663.0,-8.79250431060791,252.0,1.0,0.0,0.0,0.0
664.0,-56.88819885253906,272.0,1.0,0.0,0.0,0.0
665.0,-16.631750106811523,343.0,1.0,0.0,0.0,0.0
666.0,-41.887840270996094,203.0,1.0,0.0,0.0,0.0
667.0,-37.34324264526367,205.0,1.0,0.0,0.0,0.0
668.0,-209.52667236328125,217.0,1.0,0.0,0.0,0.0
669.0,-77.26007080078125,200.0,1.0,0.0,0.0,0.0
670.0,-21.35025978088379,227.0,1.0,0.0,0.0,0.0
671.0,-23.104890823364258,242.0,1.0,0.0,0.0,0.0
672.0,-15.788320541381836,220.0,1.0,0.0,0.0,0.0
673.0,-46.38630676269531,215.0,1.0,0.0,0.0,0.0
674.0,-36.43368911743164,181.0,1.0,0.0,0.0,0.0
675.0,-26.645307540893555,182.0,1.0,0.0,0.0,0.0
676.0,-7.759814262390137,199.0,1.0,0.0,0.0,0.0
677.0,-24.983232498168945,303.0,1.0,0.0,0.0,0.0
678.0,-114.7154541015625,236.0,0.0,1.0,1.0,0.0
679.0,-11.737171173095703,299.0,1.0,0.0,0.0,0.0
680.0,-21.34178924560547,302.0,1.0,0.0,0.0,0.0
681.0,-17.535587310791016,251.0,1.0,0.0,0.0,0.0
682.0,-23.840726852416992,250.0,1.0,0.0,0.0,0.0
683.0,-11.902591705322266,187.0,1.0,0.0,0.0,0.0
684.0,-14.999109268188477,313.0,1.0,0.0,0.0,0.0
685.0,-5.11090087890625,312.0,1.0,0.0,0.0,0.0
686.0,-5.738246440887451,223.0,1.0,0.0,0.0,0.0
687.0,-18.62221908569336,228.0,1.0,0.0,0.0,0.0
688.0,-7.777992248535156,317.0,1.0,0.0,0.0,0.0
689.0,-11.792434692382812,178.0,1.0,0.0,0.0,0.0
690.0,-31.452924728393555,322.0,1.0,0.0,0.0,0.0
691.0,-6.813111782073975,334.0,1.0,0.0,0.0,0.0
692.0,-17.30168914794922,170.0,1.0,0.0,0.0,0.0
693.0,-12.198661804199219,215.0,1.0,0.0,0.0,0.0
694.0,-2498.0673828125,378.0,0.0,5.0,5.0,0.0
695.0,-116.45783233642578,178.0,0.0,1.0,1.0,0.0
696.0,-26.8994197845459,182.0,1.0,0.0,0.0,0.0
697.0,-9.261311531066895,250.0,1.0,0.0,0.0,0.0
698.0,-2574.82666015625,470.0,0.0,2.0,2.0,0.0
699.0,-4.3578314781188965,283.0,1.0,0.0,0.0,0.0
700.0,-11.85960578918457,251.0,1.0,0.0,0.0,0.0
701.0,-15.773950576782227,254.0,1.0,0.0,0.0,0.0
702.0,-10.919054985046387,220.0,1.0,0.0,0.0,0.0
703.0,-14.609392166137695,192.0,1.0,0.0,0.0,0.0
704.0,-6.509774684906006,280.0,1.0,0.0,0.0,0.0
705.0,-11.098461151123047,253.0,1.0,0.0,0.0,0.0
706.0,-15.906654357910156,214.0,1.0,0.0,0.0,0.0
707.0,-105.13871002197266,331.0,0.0,1.0,1.0,0.0
708.0,-2831.91259765625,462.0,0.0,3.0,3.0,0.0
709.0,-15.82270622253418,193.0,1.0,0.0,0.0,0.0
710.0,-2168.604248046875,481.0,0.0,3.0,3.0,0.0
711.0,-8.494867324829102,272.0,1.0,0.0,0.0,0.0
712.0,-3.5613718032836914,212.0,1.0,0.0,0.0,0.0
713.0,-4.048430919647217,256.0,1.0,0.0,0.0,0.0
714.0,-202.7160186767578,186.0,0.0,2.0,2.0,0.0
715.0,-202.87774658203125,218.0,0.0,2.0,2.0,0.0
716.0,-103.01380920410156,190.0,0.0,1.0,1.0,0.0
717.0,-202.3810272216797,247.0,0.0,2.0,2.0,0.0
718.0,-103.78258514404297,248.0,0.0,1.0,1.0,0.0
719.0,-3.485300302505493,396.0,1.0,0.0,0.0,0.0
720.0,-103.18748474121094,296.0,0.0,1.0,1.0,0.0
721.0,-3.3194284439086914,198.0,1.0,0.0,0.0,0.0
722.0,-103.401123046875,319.0,0.0,1.0,1.0,0.0
723.0,-3.109358787536621,346.0,1.0,0.0,0.0,0.0
724.0,-102.942138671875,309.0,0.0,1.0,1.0,0.0
725.0,-202.1549835205078,236.0,0.0,2.0,2.0,0.0
726.0,-102.39838409423828,174.0,0.0,1.0,1.0,0.0
727.0,-202.4261932373047,190.0,0.0,2.0,2.0,0.0
728.0,-102.68856811523438,246.0,0.0,1.0,1.0,0.0
729.0,-3.206393241882324,183.0,1.0,0.0,0.0,0.0
730.0,-102.407470703125,239.0,0.0,1.0,1.0,0.0
731.0,-102.42274475097656,193.0,0.0,1.0,1.0,0.0
732.0,-102.25643157958984,206.0,0.0,1.0,1.0,0.0
733.0,-102.61800384521484,316.0,0.0,1.0,1.0,0.0
734.0,-201.90951538085938,201.0,0.0,2.0,2.0,0.0
735.0,-301.804931640625,188.0,0.0,3.0,3.0,0.0
736.0,-401.36688232421875,153.0,0.0,4.0,4.0,0.0
737.0,-2.42749285697937,163.0,1.0,0.0,0.0,0.0
738.0,-102.24785614013672,195.0,0.0,1.0,1.0,0.0
739.0,-102.27017211914062,344.0,0.0,1.0,1.0,0.0
740.0,-2.4792609214782715,255.0,1.0,0.0,0.0,0.0
741.0,-201.77313232421875,187.0,0.0,2.0,2.0,0.0
742.0,-2.3082823753356934,281.0,1.0,0.0,0.0,0.0
743.0,-301.39398193359375,223.0,0.0,3.0,3.0,0.0
744.0,-201.67898559570312,217.0,0.0,2.0,2.0,0.0
745.0,-201.75787353515625,234.0,0.0,2.0,2.0,0.0
746.0,-301.4530029296875,132.0,0.0,3.0,3.0,0.0
747.0,-102.2950439453125,262.0,0.0,1.0,1.0,0.0
748.0,-1.949445366859436,202.0,1.0,0.0,0.0,0.0
749.0,-201.44720458984375,156.0,0.0,2.0,2.0,0.0
750.0,-101.96012878417969,206.0,0.0,1.0,1.0,0.0
751.0,-101.78759765625,237.0,0.0,1.0,1.0,0.0
752.0,-101.9086685180664,213.0,0.0,1.0,1.0,0.0
753.0,-201.4907989501953,139.0,0.0,2.0,2.0,0.0
754.0,-101.6917495727539,242.0,0.0,1.0,1.0,0.0
755.0,-301.2353515625,142.0,0.0,3.0,3.0,0.0
756.0,-301.1094970703125,172.0,0.0,3.0,3.0,0.0
757.0,-101.57677459716797,305.0,0.0,1.0,1.0,0.0
758.0,-1.8886796236038208,185.0,1.0,0.0,0.0,0.0
759.0,-101.62702941894531,215.0,0.0,1.0,1.0,0.0
760.0,-1.9338858127593994,321.0,1.0,0.0,0.0,0.0
761.0,-201.18846130371094,184.0,0.0,2.0,2.0,0.0
762.0,-101.41118621826172,201.0,0.0,1.0,1.0,0.0
763.0,-101.32305908203125,257.0,0.0,1.0,1.0,0.0
764.0,-1.6748905181884766,265.0,1.0,0.0,0.0,0.0
765.0,-101.34761810302734,191.0,0.0,1.0,1.0,0.0
766.0,-201.1117401123047,152.0,0.0,2.0,2.0,0.0
767.0,-1.605897307395935,267.0,1.0,0.0,0.0,0.0
768.0,-1.3746401071548462,248.0,1.0,0.0,0.0,0.0
769.0,-300.8699035644531,193.0,0.0,3.0,3.0,0.0
770.0,-200.88900756835938,166.0,0.0,2.0,2.0,0.0
771.0,-101.18132019042969,281.0,0.0,1.0,1.0,0.0
772.0,-101.20565032958984,283.0,0.0,1.0,1.0,0.0
773.0,-101.06836700439453,235.0,0.0,1.0,1.0,0.0
774.0,-100.93561553955078,235.0,0.0,1.0,1.0,0.0
775.0,-200.9794464111328,203.0,0.0,2.0,2.0,0.0
776.0,-200.84112548828125,173.0,0.0,2.0,2.0,0.0
777.0,-6131.19482421875,832.0,1.0,0.0,0.0,0.0
778.0,-2700.44677734375,465.0,1.0,0.0,0.0,0.0
779.0,-12.219487190246582,218.0,1.0,0.0,0.0,0.0
780.0,-2.772411823272705,267.0,1.0,0.0,0.0,0.0
781.0,-1.9728881120681763,267.0,1.0,0.0,0.0,0.0
782.0,-8.449786186218262,256.0,1.0,0.0,0.0,0.0
783.0,-12.034740447998047,191.0,1.0,0.0,0.0,0.0
784.0,-10.285907745361328,182.0,1.0,0.0,0.0,0.0
785.0,-2.90519642829895,249.0,1.0,0.0,0.0,0.0
786.0,-14.140549659729004,255.0,1.0,0.0,0.0,0.0
787.0,-83.72584533691406,199.0,1.0,0.0,0.0,0.0
788.0,-109.1875,257.0,0.0,1.0,1.0,0.0
789.0,-0.33063486218452454,315.0,1.0,0.0,0.0,0.0
790.0,-13.432319641113281,189.0,1.0,0.0,0.0,0.0
791.0,-16.861915588378906,239.0,1.0,0.0,0.0,0.0
792.0,-22.06070899963379,278.0,1.0,0.0,0.0,0.0
793.0,-7.196717262268066,183.0,1.0,0.0,0.0,0.0
794.0,-12.604487419128418,228.0,1.0,0.0,0.0,0.0
795.0,-20.51997947692871,237.0,1.0,0.0,0.0,0.0
796.0,-1202.878173828125,303.0,1.0,0.0,0.0,0.0
797.0,-6.431994438171387,213.0,1.0,0.0,0.0,0.0
798.0,-1.765131855790969e-05,231.0,1.0,0.0,0.0,0.0
799.0,-9.779069900512695,186.0,1.0,0.0,0.0,0.0
800.0,-7.575665473937988,192.0,1.0,0.0,0.0,0.0
801.0,-10.011207580566406,253.0,1.0,0.0,0.0,0.0
802.0,-7.410033702850342,205.0,1.0,0.0,0.0,0.0
803.0,-20062.31640625,1056.0,0.0,2.0,2.0,0.0
804.0,-21.899999618530273,206.0,1.0,0.0,0.0,0.0
805.0,-104.31967163085938,278.0,0.0,1.0,1.0,0.0
806.0,-2.5,305.0,1.0,0.0,0.0,0.0
807.0,-1.9800000190734863,298.0,1.0,0.0,0.0,0.0
808.0,-6.420000076293945,242.0,1.0,0.0,0.0,0.0
809.0,-19804.38671875,1061.0,1.0,0.0,0.0,0.0
810.0,-20144.859375,1012.0,0.0,2.0,2.0,0.0
811.0,-13.624565124511719,226.0,1.0,0.0,0.0,0.0
812.0,-108.8472671508789,273.0,0.0,1.0,1.0,0.0
813.0,-20115.01171875,1008.0,0.0,2.0,2.0,0.0
814.0,-19986.4609375,1030.0,0.0,2.0,2.0,0.0
815.0,-22.88990592956543,208.0,1.0,0.0,0.0,0.0
816.0,-134.5800323486328,163.0,0.0,1.0,1.0,0.0
817.0,-19821.8828125,1061.0,1.0,0.0,0.0,0.0
818.0,0.0,347.0,1.0,0.0,0.0,0.0
819.0,-127.52998352050781,208.0,0.0,1.0,1.0,0.0
820.0,0.0,316.0,1.0,0.0,0.0,0.0
821.0,-13.090005874633789,244.0,1.0,0.0,0.0,0.0
822.0,-3.030001640319824,180.0,1.0,0.0,0.0,0.0
823.0,-121.47000122070312,210.0,0.0,1.0,1.0,0.0
824.0,-10.229999542236328,281.0,1.0,0.0,0.0,0.0
825.0,0.0,286.0,1.0,0.0,0.0,0.0
826.0,-19768.2890625,1034.0,0.0,1.0,1.0,0.0
827.0,-8.960010528564453,176.0,1.0,0.0,0.0,0.0
828.0,-3.0299999713897705,208.0,1.0,0.0,0.0,0.0
829.0,-22.530040740966797,179.0,1.0,0.0,0.0,0.0
830.0,-113.4544677734375,210.0,0.0,1.0,1.0,0.0
831.0,-6.534144401550293,193.0,1.0,0.0,0.0,0.0
832.0,-20116.80078125,1019.0,0.0,3.0,3.0,0.0
833.0,-6.126822471618652,227.0,1.0,0.0,0.0,0.0
834.0,-11.470157623291016,262.0,1.0,0.0,0.0,0.0
835.0,-6.800000190734863,242.0,1.0,0.0,0.0,0.0
836.0,-1.9800000190734863,227.0,1.0,0.0,0.0,0.0
837.0,-5.939998626708984,231.0,1.0,0.0,0.0,0.0
838.0,-507.71649169921875,282.0,0.0,1.0,1.0,0.0
839.0,-105.82999420166016,169.0,0.0,1.0,1.0,0.0
840.0,-108.6867904663086,180.0,0.0,1.0,1.0,0.0
841.0,-101.43619537353516,244.0,0.0,1.0,1.0,0.0
842.0,-7.017360687255859,205.0,1.0,0.0,0.0,0.0
843.0,-0.9699999094009399,254.0,1.0,0.0,0.0,0.0
844.0,-10.149812698364258,296.0,1.0,0.0,0.0,0.0
845.0,-0.27688801288604736,394.0,1.0,0.0,0.0,0.0
