episode, reward, steps, success, n_collisions, n_unique_collisions, timedout
850.0,-100.0,194.0,0.0,1.0,1.0,0.0
851.0,0.0,232.0,1.0,0.0,0.0,0.0
852.0,0.0,201.0,1.0,0.0,0.0,0.0
853.0,0.0,279.0,1.0,0.0,0.0,0.0
854.0,0.0,232.0,1.0,0.0,0.0,0.0
855.0,-100.0,285.0,0.0,1.0,1.0,0.0
856.0,-200.0,189.0,0.0,2.0,2.0,0.0
857.0,-9.655952482034991e-08,229.0,1.0,0.0,0.0,0.0
858.0,-100.05216979980469,160.0,0.0,1.0,1.0,0.0
859.0,-100.0,278.0,0.0,1.0,1.0,0.0
860.0,-100.97441864013672,162.0,0.0,1.0,1.0,0.0
861.0,-202.6635284423828,165.0,0.0,2.0,2.0,0.0
862.0,-5.491222381591797,244.0,1.0,0.0,0.0,0.0
863.0,-105.98968505859375,239.0,0.0,1.0,1.0,0.0
864.0,-7.960205078125,223.0,1.0,0.0,0.0,0.0
865.0,-7.836695194244385,278.0,1.0,0.0,0.0,0.0
866.0,-112.51136016845703,179.0,0.0,1.0,1.0,0.0
867.0,-111.10336303710938,188.0,0.0,1.0,1.0,0.0
868.0,-102.36149597167969,213.0,0.0,1.0,1.0,0.0
869.0,-0.12374141812324524,222.0,1.0,0.0,0.0,0.0
870.0,-7.034924030303955,326.0,1.0,0.0,0.0,0.0
871.0,-5.830036163330078,296.0,1.0,0.0,0.0,0.0
872.0,-9.146281242370605,297.0,1.0,0.0,0.0,0.0
873.0,-2.0014827251434326,218.0,1.0,0.0,0.0,0.0
874.0,-7.631039619445801,195.0,1.0,0.0,0.0,0.0
875.0,-7.02090311050415,228.0,1.0,0.0,0.0,0.0
876.0,-15.232242584228516,232.0,1.0,0.0,0.0,0.0
877.0,-6.525739669799805,284.0,1.0,0.0,0.0,0.0
878.0,0.0,261.0,1.0,0.0,0.0,0.0
879.0,-16.024307250976562,236.0,1.0,0.0,0.0,0.0
880.0,-2.336312770843506,255.0,1.0,0.0,0.0,0.0
881.0,-5.663891315460205,202.0,1.0,0.0,0.0,0.0
882.0,-117.21337127685547,234.0,0.0,1.0,1.0,0.0
883.0,-10.639863967895508,197.0,1.0,0.0,0.0,0.0
884.0,-140.74864196777344,210.0,0.0,1.0,1.0,0.0
885.0,-2.927845001220703,208.0,1.0,0.0,0.0,0.0
886.0,-141.7671661376953,169.0,0.0,1.0,1.0,0.0
887.0,-11.982583999633789,225.0,1.0,0.0,0.0,0.0
888.0,-1187.8818359375,364.0,0.0,2.0,2.0,0.0
889.0,-100.03652954101562,160.0,0.0,1.0,1.0,0.0
890.0,-5.507468813448213e-06,288.0,1.0,0.0,0.0,0.0
891.0,-19891.080078125,1060.0,1.0,0.0,0.0,0.0
892.0,-9.507453918457031,327.0,1.0,0.0,0.0,0.0
893.0,-1.0490417423625331e-07,208.0,1.0,0.0,0.0,0.0
894.0,-0.8454040288925171,253.0,1.0,0.0,0.0,0.0
895.0,-24.40943145751953,198.0,1.0,0.0,0.0,0.0
896.0,-22.976497650146484,213.0,1.0,0.0,0.0,0.0
897.0,-5.939842224121094,222.0,1.0,0.0,0.0,0.0
898.0,-13.019760131835938,184.0,1.0,0.0,0.0,0.0
899.0,-42.15445327758789,169.0,1.0,0.0,0.0,0.0
900.0,-43.969757080078125,215.0,1.0,0.0,0.0,0.0
901.0,-7.30996561050415,211.0,1.0,0.0,0.0,0.0
902.0,-24.59726333618164,191.0,1.0,0.0,0.0,0.0
903.0,-28.8067569732666,197.0,1.0,0.0,0.0,0.0
904.0,-23.770427703857422,192.0,1.0,0.0,0.0,0.0
905.0,-19902.380859375,1164.0,0.0,1.0,1.0,0.0
906.0,-3.672281503677368,271.0,1.0,0.0,0.0,0.0
907.0,-121.04461669921875,297.0,0.0,1.0,1.0,0.0
908.0,-17.4581298828125,199.0,1.0,0.0,0.0,0.0
909.0,-27.409622192382812,199.0,1.0,0.0,0.0,0.0
910.0,-6.500169277191162,239.0,1.0,0.0,0.0,0.0
911.0,-20100.2578125,1015.0,0.0,2.0,2.0,0.0
912.0,-11.707218170166016,231.0,1.0,0.0,0.0,0.0
913.0,-5.67551851272583,268.0,1.0,0.0,0.0,0.0
914.0,-12.287489891052246,212.0,1.0,0.0,0.0,0.0
915.0,-5.905683994293213,241.0,1.0,0.0,0.0,0.0
916.0,-2.6686134338378906,229.0,1.0,0.0,0.0,0.0
917.0,-135.10797119140625,202.0,0.0,1.0,1.0,0.0
918.0,-1.7550255060195923,256.0,1.0,0.0,0.0,0.0
919.0,-10.13936996459961,286.0,1.0,0.0,0.0,0.0
920.0,-50.09401321411133,181.0,1.0,0.0,0.0,0.0
921.0,-3.2899980545043945,274.0,1.0,0.0,0.0,0.0
922.0,-19.503442764282227,202.0,1.0,0.0,0.0,0.0
923.0,-8.246040344238281,219.0,1.0,0.0,0.0,0.0
924.0,-49.640174865722656,200.0,1.0,0.0,0.0,0.0
925.0,-6.669835090637207,195.0,1.0,0.0,0.0,0.0
926.0,-14.612668991088867,237.0,1.0,0.0,0.0,0.0
927.0,-12.178886413574219,264.0,1.0,0.0,0.0,0.0
928.0,-111.70714569091797,161.0,0.0,1.0,1.0,0.0
929.0,-23.467914581298828,246.0,1.0,0.0,0.0,0.0
930.0,-15.564289093017578,222.0,1.0,0.0,0.0,0.0
931.0,-13.175631523132324,215.0,1.0,0.0,0.0,0.0
932.0,-2.01930832862854,268.0,1.0,0.0,0.0,0.0
933.0,-11.886393547058105,273.0,1.0,0.0,0.0,0.0
934.0,-13.338146209716797,307.0,1.0,0.0,0.0,0.0
935.0,-19.105560302734375,204.0,1.0,0.0,0.0,0.0
936.0,-130.9606170654297,210.0,0.0,1.0,1.0,0.0
937.0,-14.325984954833984,271.0,1.0,0.0,0.0,0.0
938.0,-9.75021743774414,257.0,1.0,0.0,0.0,0.0
939.0,-21.566308975219727,207.0,1.0,0.0,0.0,0.0
940.0,-12.346813201904297,209.0,1.0,0.0,0.0,0.0
941.0,-25.868324279785156,213.0,1.0,0.0,0.0,0.0
942.0,-2.6483235359191895,191.0,1.0,0.0,0.0,0.0
943.0,-8.180000305175781,196.0,1.0,0.0,0.0,0.0
944.0,-120.90139770507812,184.0,0.0,1.0,1.0,0.0
945.0,-4.6800007820129395,192.0,1.0,0.0,0.0,0.0
946.0,-32.58989715576172,199.0,1.0,0.0,0.0,0.0
947.0,-18.46945571899414,257.0,1.0,0.0,0.0,0.0
948.0,-201.61328125,202.0,0.0,2.0,2.0,0.0
949.0,-9.622051239013672,169.0,1.0,0.0,0.0,0.0
950.0,-5.886801719665527,277.0,1.0,0.0,0.0,0.0
951.0,-1.5320101976394653,192.0,1.0,0.0,0.0,0.0
952.0,-15.664002418518066,243.0,1.0,0.0,0.0,0.0
953.0,-1.9244341850280762,279.0,1.0,0.0,0.0,0.0
954.0,-18.16371726989746,209.0,1.0,0.0,0.0,0.0
955.0,-5.871148109436035,320.0,1.0,0.0,0.0,0.0
956.0,-9.62936782836914,233.0,1.0,0.0,0.0,0.0
957.0,0.0,242.0,1.0,0.0,0.0,0.0
958.0,-1.971308946609497,245.0,1.0,0.0,0.0,0.0
959.0,-4.452729225158691,247.0,1.0,0.0,0.0,0.0
960.0,-14.062195777893066,228.0,1.0,0.0,0.0,0.0
961.0,-102.91497802734375,214.0,0.0,1.0,1.0,0.0
962.0,-107.2745361328125,167.0,0.0,1.0,1.0,0.0
963.0,-2.7776644229888916,199.0,1.0,0.0,0.0,0.0
964.0,-110.1152114868164,197.0,0.0,1.0,1.0,0.0
965.0,-10.302242279052734,221.0,1.0,0.0,0.0,0.0
966.0,-104.10311889648438,176.0,0.0,1.0,1.0,0.0
967.0,-7.823245048522949,286.0,1.0,0.0,0.0,0.0
968.0,-102.22099304199219,236.0,0.0,1.0,1.0,0.0
969.0,-200.71231079101562,154.0,0.0,2.0,2.0,0.0
970.0,-0.03743419796228409,333.0,1.0,0.0,0.0,0.0
971.0,-116.06184387207031,221.0,0.0,1.0,1.0,0.0
972.0,-210.54379272460938,188.0,0.0,2.0,2.0,0.0
973.0,-1.0278476476669312,278.0,1.0,0.0,0.0,0.0
974.0,-7.24514627456665,368.0,1.0,0.0,0.0,0.0
975.0,-4.679810523986816,298.0,1.0,0.0,0.0,0.0
976.0,-212.3068084716797,248.0,0.0,2.0,2.0,0.0
977.0,-5.318359851837158,194.0,1.0,0.0,0.0,0.0
978.0,-10.562002182006836,212.0,1.0,0.0,0.0,0.0
979.0,-109.84675598144531,205.0,0.0,1.0,1.0,0.0
980.0,-0.00042209267849102616,348.0,1.0,0.0,0.0,0.0
981.0,-5.249405384063721,227.0,1.0,0.0,0.0,0.0
982.0,-14.64651107788086,229.0,1.0,0.0,0.0,0.0
983.0,-5.837252140045166,252.0,1.0,0.0,0.0,0.0
984.0,-104.40803527832031,193.0,0.0,1.0,1.0,0.0
985.0,-25.279375076293945,229.0,1.0,0.0,0.0,0.0
986.0,-22.01536750793457,251.0,1.0,0.0,0.0,0.0
987.0,-123.25241088867188,150.0,0.0,1.0,1.0,0.0
988.0,-8.249176025390625,320.0,1.0,0.0,0.0,0.0
989.0,-13.439051628112793,193.0,1.0,0.0,0.0,0.0
990.0,-0.6445953845977783,239.0,1.0,0.0,0.0,0.0
991.0,-5.912807464599609,306.0,1.0,0.0,0.0,0.0
992.0,-5.2503557205200195,270.0,1.0,0.0,0.0,0.0
993.0,-203.87155151367188,184.0,0.0,2.0,2.0,0.0
994.0,-4.119229793548584,253.0,1.0,0.0,0.0,0.0
995.0,-202.2806396484375,155.0,0.0,2.0,2.0,0.0
996.0,-0.843937337398529,313.0,1.0,0.0,0.0,0.0
997.0,-5.32729959487915,243.0,1.0,0.0,0.0,0.0
998.0,-113.68798065185547,180.0,0.0,1.0,1.0,0.0
999.0,-10.352029800415039,202.0,1.0,0.0,0.0,0.0
1000.0,-102.92156219482422,246.0,0.0,1.0,1.0,0.0
1001.0,-4.2244744300842285,271.0,1.0,0.0,0.0,0.0
1002.0,-9.632953643798828,238.0,1.0,0.0,0.0,0.0
1003.0,-102.4376220703125,265.0,0.0,1.0,1.0,0.0
1004.0,-5.277297496795654,240.0,1.0,0.0,0.0,0.0
1005.0,-100.00003814697266,333.0,0.0,1.0,1.0,0.0
1006.0,-112.51704406738281,228.0,0.0,1.0,1.0,0.0
1007.0,-8.03699779510498,181.0,1.0,0.0,0.0,0.0
1008.0,-107.00868225097656,171.0,0.0,1.0,1.0,0.0
1009.0,-101.1636962890625,180.0,0.0,1.0,1.0,0.0
1010.0,-0.29771000146865845,241.0,1.0,0.0,0.0,0.0
1011.0,-3.0015876293182373,305.0,1.0,0.0,0.0,0.0
1012.0,-9.568965911865234,170.0,1.0,0.0,0.0,0.0
1013.0,-307.48187255859375,141.0,0.0,3.0,3.0,0.0
1014.0,-7.775212287902832,215.0,1.0,0.0,0.0,0.0
1015.0,-3.9213249683380127,220.0,1.0,0.0,0.0,0.0
1016.0,-209.0703887939453,193.0,0.0,2.0,2.0,0.0
1017.0,-105.42999267578125,223.0,0.0,1.0,1.0,0.0
1018.0,-202.16819763183594,200.0,0.0,2.0,2.0,0.0
1019.0,-1.2687739133834839,244.0,1.0,0.0,0.0,0.0
1020.0,-3.2059292793273926,242.0,1.0,0.0,0.0,0.0
1021.0,-0.10000534355640411,285.0,1.0,0.0,0.0,0.0
1022.0,-100.22440338134766,186.0,0.0,1.0,1.0,0.0
1023.0,-5.567073912970955e-07,311.0,1.0,0.0,0.0,0.0
1024.0,-1.9459223747253418,210.0,1.0,0.0,0.0,0.0
