episode, reward, steps, success, n_collisions, n_unique_collisions, timedout
423.0,-27.14290428161621,277.0,1.0,0.0,0.0,0.0
424.0,-25.840274810791016,296.0,1.0,0.0,0.0,0.0
425.0,-29.929718017578125,227.0,1.0,0.0,0.0,0.0
426.0,-28.403640747070312,282.0,1.0,0.0,0.0,0.0
427.0,-29.45372200012207,221.0,1.0,0.0,0.0,0.0
428.0,-19.910627365112305,271.0,1.0,0.0,0.0,0.0
429.0,-30.846031188964844,198.0,1.0,0.0,0.0,0.0
430.0,-31.804100036621094,225.0,1.0,0.0,0.0,0.0
431.0,-26.397083282470703,197.0,1.0,0.0,0.0,0.0
432.0,-172.53408813476562,214.0,0.0,1.0,1.0,0.0
433.0,-26.132610321044922,183.0,1.0,0.0,0.0,0.0
434.0,-18.93134117126465,188.0,1.0,0.0,0.0,0.0
435.0,-44.07369613647461,220.0,1.0,0.0,0.0,0.0
436.0,-25.764055252075195,309.0,1.0,0.0,0.0,0.0
437.0,-126.89910888671875,183.0,1.0,0.0,0.0,0.0
438.0,-134.91827392578125,199.0,0.0,1.0,1.0,0.0
439.0,-39.03711700439453,177.0,1.0,0.0,0.0,0.0
440.0,-19.878032684326172,256.0,1.0,0.0,0.0,0.0
441.0,-67.92315673828125,174.0,1.0,0.0,0.0,0.0
442.0,-26.653268814086914,318.0,1.0,0.0,0.0,0.0
443.0,-21.41773223876953,256.0,1.0,0.0,0.0,0.0
444.0,-20.0168514251709,260.0,1.0,0.0,0.0,0.0
445.0,-18.20653533935547,231.0,1.0,0.0,0.0,0.0
446.0,-60.314414978027344,243.0,1.0,0.0,0.0,0.0
447.0,-145.01220703125,205.0,1.0,0.0,0.0,0.0
448.0,-27.512428283691406,284.0,1.0,0.0,0.0,0.0
449.0,-132.46771240234375,288.0,0.0,1.0,1.0,0.0
450.0,-38.04753494262695,259.0,1.0,0.0,0.0,0.0
451.0,-793.336669921875,258.0,0.0,3.0,3.0,0.0
452.0,-26.44459342956543,297.0,1.0,0.0,0.0,0.0
453.0,-35.78587341308594,173.0,1.0,0.0,0.0,0.0
454.0,-20.87183380126953,220.0,1.0,0.0,0.0,0.0
455.0,-33.83680725097656,320.0,1.0,0.0,0.0,0.0
456.0,-34.858009338378906,240.0,1.0,0.0,0.0,0.0
457.0,-26.29840850830078,242.0,1.0,0.0,0.0,0.0
458.0,-24.415897369384766,212.0,1.0,0.0,0.0,0.0
459.0,-125.05101776123047,220.0,0.0,1.0,1.0,0.0
460.0,-741.07177734375,254.0,0.0,3.0,3.0,0.0
461.0,-36.85431671142578,298.0,1.0,0.0,0.0,0.0
462.0,-39.06158447265625,192.0,1.0,0.0,0.0,0.0
463.0,-28.085338592529297,186.0,1.0,0.0,0.0,0.0
464.0,-29.16200065612793,214.0,1.0,0.0,0.0,0.0
465.0,-60.18861389160156,220.0,1.0,0.0,0.0,0.0
466.0,-21.22943878173828,209.0,1.0,0.0,0.0,0.0
467.0,-26.127471923828125,216.0,1.0,0.0,0.0,0.0
468.0,-24.832584381103516,275.0,1.0,0.0,0.0,0.0
469.0,-38.56117248535156,212.0,1.0,0.0,0.0,0.0
470.0,-35.00539016723633,273.0,1.0,0.0,0.0,0.0
471.0,-16.504594802856445,204.0,1.0,0.0,0.0,0.0
472.0,-35.4528694152832,265.0,1.0,0.0,0.0,0.0
473.0,-120.41706085205078,223.0,0.0,1.0,1.0,0.0
474.0,-43.573089599609375,264.0,1.0,0.0,0.0,0.0
475.0,-27.86983871459961,308.0,1.0,0.0,0.0,0.0
476.0,-16.293807983398438,244.0,1.0,0.0,0.0,0.0
477.0,-18.54294204711914,199.0,1.0,0.0,0.0,0.0
478.0,-30.805809020996094,221.0,1.0,0.0,0.0,0.0
479.0,-18.393543243408203,227.0,1.0,0.0,0.0,0.0
480.0,-124.82530212402344,319.0,0.0,1.0,1.0,0.0
481.0,-15.312032699584961,298.0,1.0,0.0,0.0,0.0
482.0,-33.46864318847656,191.0,1.0,0.0,0.0,0.0
483.0,-44.046974182128906,213.0,1.0,0.0,0.0,0.0
484.0,-113.60115051269531,282.0,0.0,1.0,1.0,0.0
485.0,-32.059112548828125,187.0,1.0,0.0,0.0,0.0
486.0,-26.82357406616211,287.0,1.0,0.0,0.0,0.0
487.0,-55.66890335083008,192.0,1.0,0.0,0.0,0.0
488.0,-126.9717788696289,182.0,0.0,1.0,1.0,0.0
489.0,-38.052398681640625,242.0,1.0,0.0,0.0,0.0
490.0,-21.313053131103516,292.0,1.0,0.0,0.0,0.0
491.0,-50.118228912353516,244.0,1.0,0.0,0.0,0.0
492.0,-19.732154846191406,197.0,1.0,0.0,0.0,0.0
493.0,-51.843475341796875,182.0,1.0,0.0,0.0,0.0
494.0,-129.7825469970703,212.0,0.0,1.0,1.0,0.0
495.0,-45.4966926574707,245.0,1.0,0.0,0.0,0.0
496.0,-20.825868606567383,201.0,1.0,0.0,0.0,0.0
497.0,-18.34112548828125,238.0,1.0,0.0,0.0,0.0
498.0,-38.266319274902344,186.0,1.0,0.0,0.0,0.0
499.0,-15.713356018066406,201.0,1.0,0.0,0.0,0.0
500.0,-51.454383850097656,238.0,1.0,0.0,0.0,0.0
501.0,-54.10976028442383,190.0,1.0,0.0,0.0,0.0
502.0,-31.22321891784668,179.0,1.0,0.0,0.0,0.0
503.0,-19.731891632080078,258.0,1.0,0.0,0.0,0.0
504.0,-34.9713134765625,273.0,1.0,0.0,0.0,0.0
505.0,-15.865257263183594,250.0,1.0,0.0,0.0,0.0
506.0,-17.509014129638672,393.0,1.0,0.0,0.0,0.0
507.0,-19.79498291015625,204.0,1.0,0.0,0.0,0.0
508.0,-31.935312271118164,234.0,1.0,0.0,0.0,0.0
509.0,-118.1226577758789,257.0,0.0,1.0,1.0,0.0
510.0,-15.728569984436035,324.0,1.0,0.0,0.0,0.0
511.0,-18.040285110473633,220.0,1.0,0.0,0.0,0.0
512.0,-26.011302947998047,240.0,1.0,0.0,0.0,0.0
513.0,-26.373706817626953,220.0,1.0,0.0,0.0,0.0
514.0,-37.22264862060547,227.0,1.0,0.0,0.0,0.0
515.0,-27.8565673828125,326.0,1.0,0.0,0.0,0.0
516.0,-20.279220581054688,217.0,1.0,0.0,0.0,0.0
517.0,-35.7091064453125,181.0,1.0,0.0,0.0,0.0
518.0,-38.64093780517578,189.0,1.0,0.0,0.0,0.0
519.0,-656.9264526367188,273.0,0.0,2.0,2.0,0.0
520.0,-25.664936065673828,295.0,1.0,0.0,0.0,0.0
521.0,-45.16474151611328,192.0,1.0,0.0,0.0,0.0
522.0,-33.19587326049805,230.0,1.0,0.0,0.0,0.0
523.0,-40.100746154785156,219.0,1.0,0.0,0.0,0.0
524.0,-31.88438606262207,284.0,1.0,0.0,0.0,0.0
525.0,-124.32524108886719,182.0,0.0,1.0,1.0,0.0
526.0,-31.764493942260742,232.0,1.0,0.0,0.0,0.0
527.0,-23.540374755859375,234.0,1.0,0.0,0.0,0.0
528.0,-21.88711929321289,245.0,1.0,0.0,0.0,0.0
529.0,-43.43588638305664,186.0,1.0,0.0,0.0,0.0
530.0,-20.18355369567871,274.0,1.0,0.0,0.0,0.0
531.0,-734.4755859375,249.0,0.0,2.0,2.0,0.0
532.0,-554.6591796875,239.0,0.0,1.0,1.0,0.0
533.0,-682.4158935546875,262.0,0.0,2.0,2.0,0.0
534.0,-32.6155891418457,261.0,1.0,0.0,0.0,0.0
535.0,-19.87604331970215,209.0,1.0,0.0,0.0,0.0
536.0,-34.2402229309082,285.0,1.0,0.0,0.0,0.0
537.0,-21.045394897460938,231.0,1.0,0.0,0.0,0.0
538.0,-26.423864364624023,237.0,1.0,0.0,0.0,0.0
539.0,-174.6103973388672,214.0,0.0,1.0,1.0,0.0
540.0,-1201.6099853515625,280.0,0.0,4.0,4.0,0.0
541.0,-15.783991813659668,232.0,1.0,0.0,0.0,0.0
542.0,-33.85872268676758,205.0,1.0,0.0,0.0,0.0
543.0,-13.572233200073242,229.0,1.0,0.0,0.0,0.0
544.0,-25.86090660095215,289.0,1.0,0.0,0.0,0.0
545.0,-18.608766555786133,199.0,1.0,0.0,0.0,0.0
546.0,-23.748849868774414,274.0,1.0,0.0,0.0,0.0
547.0,-23.867023468017578,213.0,1.0,0.0,0.0,0.0
548.0,-20.548259735107422,260.0,1.0,0.0,0.0,0.0
549.0,-25.969152450561523,272.0,1.0,0.0,0.0,0.0
550.0,-23.283796310424805,205.0,1.0,0.0,0.0,0.0
551.0,-24.10113525390625,208.0,1.0,0.0,0.0,0.0
552.0,-10.145631790161133,317.0,1.0,0.0,0.0,0.0
553.0,-35.892669677734375,199.0,1.0,0.0,0.0,0.0
554.0,-30.75286865234375,244.0,1.0,0.0,0.0,0.0
555.0,-25.83704376220703,247.0,1.0,0.0,0.0,0.0
556.0,-25.140052795410156,273.0,1.0,0.0,0.0,0.0
557.0,-27.683021545410156,275.0,1.0,0.0,0.0,0.0
558.0,-12.818538665771484,223.0,1.0,0.0,0.0,0.0
559.0,-68.7598876953125,189.0,1.0,0.0,0.0,0.0
560.0,-22.970972061157227,256.0,1.0,0.0,0.0,0.0
561.0,-120.36450958251953,199.0,0.0,1.0,1.0,0.0
562.0,-278.522216796875,290.0,0.0,1.0,1.0,0.0
563.0,-45.34981918334961,245.0,1.0,0.0,0.0,0.0
564.0,-113.3271255493164,282.0,0.0,1.0,1.0,0.0
565.0,-28.185977935791016,178.0,1.0,0.0,0.0,0.0
566.0,-12.609726905822754,256.0,1.0,0.0,0.0,0.0
567.0,-14.78763484954834,367.0,1.0,0.0,0.0,0.0
568.0,-120.7542953491211,324.0,0.0,1.0,1.0,0.0
569.0,-29.481332778930664,263.0,1.0,0.0,0.0,0.0
570.0,-32.60570526123047,212.0,1.0,0.0,0.0,0.0
571.0,-13.58189868927002,281.0,1.0,0.0,0.0,0.0
572.0,-27.63872718811035,188.0,1.0,0.0,0.0,0.0
573.0,-22.574871063232422,261.0,1.0,0.0,0.0,0.0
574.0,-20.75899887084961,212.0,1.0,0.0,0.0,0.0
575.0,-114.15753173828125,204.0,0.0,1.0,1.0,0.0
576.0,-34.53672790527344,200.0,1.0,0.0,0.0,0.0
577.0,-17.199024200439453,248.0,1.0,0.0,0.0,0.0
578.0,-16.137847900390625,225.0,1.0,0.0,0.0,0.0
579.0,-18.944988250732422,195.0,1.0,0.0,0.0,0.0
580.0,-15.67792797088623,311.0,1.0,0.0,0.0,0.0
581.0,-36.09425735473633,288.0,1.0,0.0,0.0,0.0
582.0,-10.693286895751953,245.0,1.0,0.0,0.0,0.0
583.0,-22.699604034423828,250.0,1.0,0.0,0.0,0.0
584.0,-12.713850975036621,315.0,1.0,0.0,0.0,0.0
585.0,-118.44534301757812,224.0,0.0,1.0,1.0,0.0
586.0,-108.30393981933594,187.0,0.0,1.0,1.0,0.0
587.0,-11.966383934020996,317.0,1.0,0.0,0.0,0.0
588.0,-29.677785873413086,217.0,1.0,0.0,0.0,0.0
589.0,-31.63931655883789,192.0,1.0,0.0,0.0,0.0
590.0,-38.59741973876953,219.0,1.0,0.0,0.0,0.0
591.0,-31.384138107299805,207.0,1.0,0.0,0.0,0.0
592.0,-29.105316162109375,245.0,1.0,0.0,0.0,0.0
593.0,-14.233960151672363,224.0,1.0,0.0,0.0,0.0
594.0,-22.099685668945312,267.0,1.0,0.0,0.0,0.0
595.0,-10.01003360748291,207.0,1.0,0.0,0.0,0.0
596.0,-18.290334701538086,315.0,1.0,0.0,0.0,0.0
597.0,-35.130943298339844,235.0,1.0,0.0,0.0,0.0
598.0,-14.006185531616211,244.0,1.0,0.0,0.0,0.0
599.0,-21.865875244140625,171.0,1.0,0.0,0.0,0.0
600.0,-1470.2557373046875,305.0,0.0,3.0,3.0,0.0
601.0,-116.69406127929688,293.0,0.0,1.0,1.0,0.0
602.0,-117.58634185791016,197.0,0.0,1.0,1.0,0.0
603.0,-22.05890464782715,199.0,1.0,0.0,0.0,0.0
604.0,-26.36783218383789,279.0,1.0,0.0,0.0,0.0
605.0,-849.6484985351562,326.0,0.0,2.0,2.0,0.0
606.0,-20.515947341918945,244.0,1.0,0.0,0.0,0.0
607.0,-1021.34228515625,322.0,0.0,2.0,2.0,0.0
608.0,-13.33207893371582,364.0,1.0,0.0,0.0,0.0
609.0,-9.27739143371582,374.0,1.0,0.0,0.0,0.0
610.0,-21.62026596069336,288.0,1.0,0.0,0.0,0.0
611.0,-32.293643951416016,188.0,1.0,0.0,0.0,0.0
612.0,-14.771130561828613,243.0,1.0,0.0,0.0,0.0
613.0,-19.62811851501465,216.0,1.0,0.0,0.0,0.0
614.0,-23.377456665039062,240.0,1.0,0.0,0.0,0.0
615.0,-9.148957252502441,280.0,1.0,0.0,0.0,0.0
616.0,-1388.760986328125,353.0,0.0,2.0,2.0,0.0
617.0,-15.60645866394043,165.0,1.0,0.0,0.0,0.0
618.0,-19.452726364135742,216.0,1.0,0.0,0.0,0.0
619.0,-16.866350173950195,214.0,1.0,0.0,0.0,0.0
620.0,-8.980947494506836,252.0,1.0,0.0,0.0,0.0
621.0,-22.85343360900879,205.0,1.0,0.0,0.0,0.0
622.0,-12.644638061523438,268.0,1.0,0.0,0.0,0.0
623.0,-9.13314437866211,329.0,1.0,0.0,0.0,0.0
624.0,-9.880970001220703,239.0,1.0,0.0,0.0,0.0
625.0,-8.432330131530762,256.0,1.0,0.0,0.0,0.0
626.0,-247.623046875,174.0,0.0,2.0,2.0,0.0
627.0,-15.906761169433594,298.0,1.0,0.0,0.0,0.0
628.0,-15.35533332824707,256.0,1.0,0.0,0.0,0.0
629.0,-8.66322135925293,269.0,1.0,0.0,0.0,0.0
630.0,-117.83450317382812,202.0,0.0,1.0,1.0,0.0
631.0,-17.739774703979492,161.0,1.0,0.0,0.0,0.0
632.0,-210.15728759765625,172.0,0.0,2.0,2.0,0.0
633.0,-31.912120819091797,202.0,1.0,0.0,0.0,0.0
634.0,-24.21921157836914,177.0,1.0,0.0,0.0,0.0
635.0,-8.21664047241211,248.0,1.0,0.0,0.0,0.0
636.0,-20.682722091674805,191.0,1.0,0.0,0.0,0.0
637.0,-306.5926208496094,348.0,0.0,1.0,1.0,0.0
638.0,-11.494417190551758,198.0,1.0,0.0,0.0,0.0
639.0,-16.665111541748047,192.0,1.0,0.0,0.0,0.0
640.0,-113.13191986083984,221.0,0.0,1.0,1.0,0.0
641.0,-10.617085456848145,160.0,1.0,0.0,0.0,0.0
642.0,-9.506303787231445,236.0,1.0,0.0,0.0,0.0
643.0,-9.629497528076172,228.0,1.0,0.0,0.0,0.0
644.0,-12.121660232543945,189.0,1.0,0.0,0.0,0.0
645.0,-26.051589965820312,304.0,1.0,0.0,0.0,0.0
646.0,-144.46934509277344,179.0,0.0,1.0,1.0,0.0
647.0,-40.72703552246094,244.0,1.0,0.0,0.0,0.0
648.0,-131.83787536621094,271.0,0.0,1.0,1.0,0.0
649.0,-16.88220977783203,217.0,1.0,0.0,0.0,0.0
650.0,-110.17893981933594,232.0,0.0,1.0,1.0,0.0
651.0,-116.2892837524414,206.0,0.0,1.0,1.0,0.0
652.0,-110.84724426269531,255.0,0.0,1.0,1.0,0.0
653.0,-13.50422477722168,235.0,1.0,0.0,0.0,0.0
654.0,-140.0714569091797,230.0,0.0,1.0,1.0,0.0
655.0,-16.030044555664062,283.0,1.0,0.0,0.0,0.0
656.0,-14.954599380493164,246.0,1.0,0.0,0.0,0.0
657.0,-24.673919677734375,228.0,1.0,0.0,0.0,0.0
658.0,-15.641836166381836,219.0,1.0,0.0,0.0,0.0
659.0,-7.28862190246582,309.0,1.0,0.0,0.0,0.0
660.0,-13.670974731445312,241.0,1.0,0.0,0.0,0.0
661.0,-18.982999801635742,203.0,1.0,0.0,0.0,0.0
662.0,-21.782745361328125,221.0,1.0,0.0,0.0,0.0
663.0,-7.097933292388916,247.0,1.0,0.0,0.0,0.0
664.0,-118.0650405883789,174.0,0.0,1.0,1.0,0.0
665.0,-13.804110527038574,197.0,1.0,0.0,0.0,0.0
666.0,-222.60476684570312,169.0,0.0,2.0,2.0,0.0
667.0,-16.96326446533203,308.0,1.0,0.0,0.0,0.0
668.0,-9.660290718078613,246.0,1.0,0.0,0.0,0.0
669.0,-16.862661361694336,314.0,1.0,0.0,0.0,0.0
670.0,-10.397245407104492,167.0,1.0,0.0,0.0,0.0
671.0,-122.23528289794922,218.0,0.0,1.0,1.0,0.0
672.0,-32.521339416503906,279.0,1.0,0.0,0.0,0.0
673.0,-12.586856842041016,177.0,1.0,0.0,0.0,0.0
674.0,-210.5185089111328,228.0,0.0,2.0,2.0,0.0
675.0,-17.83489990234375,184.0,1.0,0.0,0.0,0.0
676.0,-5.741219520568848,326.0,1.0,0.0,0.0,0.0
677.0,-8.16926383972168,261.0,1.0,0.0,0.0,0.0
678.0,-122.62760162353516,231.0,0.0,1.0,1.0,0.0
679.0,-6.109902381896973,197.0,1.0,0.0,0.0,0.0
680.0,-105.106689453125,195.0,0.0,1.0,1.0,0.0
681.0,-118.51653289794922,200.0,0.0,1.0,1.0,0.0
682.0,-6.765237331390381,234.0,1.0,0.0,0.0,0.0
683.0,-11.878308296203613,285.0,1.0,0.0,0.0,0.0
684.0,-119.9118881225586,226.0,0.0,1.0,1.0,0.0
685.0,-14.783286094665527,188.0,1.0,0.0,0.0,0.0
686.0,-110.54904174804688,206.0,0.0,1.0,1.0,0.0
687.0,-62.018985748291016,191.0,1.0,0.0,0.0,0.0
688.0,-8.01321792602539,197.0,1.0,0.0,0.0,0.0
689.0,-12.013562202453613,277.0,1.0,0.0,0.0,0.0
690.0,-7.664945602416992,244.0,1.0,0.0,0.0,0.0
691.0,-17.49492835998535,185.0,1.0,0.0,0.0,0.0
692.0,-5.060521125793457,230.0,1.0,0.0,0.0,0.0
693.0,-10.908217430114746,312.0,1.0,0.0,0.0,0.0
694.0,-9.430001258850098,211.0,1.0,0.0,0.0,0.0
695.0,-11.492451667785645,266.0,1.0,0.0,0.0,0.0
696.0,-13.570229530334473,247.0,1.0,0.0,0.0,0.0
697.0,-13.896998405456543,272.0,1.0,0.0,0.0,0.0
698.0,-15.304780006408691,190.0,1.0,0.0,0.0,0.0
699.0,-107.3150863647461,221.0,0.0,1.0,1.0,0.0
700.0,-16.24995231628418,256.0,1.0,0.0,0.0,0.0
701.0,-139.96084594726562,175.0,0.0,1.0,1.0,0.0
702.0,-7.129223823547363,336.0,1.0,0.0,0.0,0.0
703.0,-123.57261657714844,158.0,0.0,1.0,1.0,0.0
704.0,-4.967071533203125,203.0,1.0,0.0,0.0,0.0
705.0,-119.2627182006836,361.0,0.0,1.0,1.0,0.0
706.0,-113.01827239990234,240.0,0.0,1.0,1.0,0.0
707.0,-19.996166229248047,190.0,1.0,0.0,0.0,0.0
708.0,-28.717273712158203,210.0,1.0,0.0,0.0,0.0
709.0,-12.47016716003418,265.0,1.0,0.0,0.0,0.0
710.0,-210.93484497070312,184.0,0.0,2.0,2.0,0.0
711.0,-7.418324947357178,244.0,1.0,0.0,0.0,0.0
712.0,-9.605111122131348,214.0,1.0,0.0,0.0,0.0
713.0,-207.0286102294922,248.0,0.0,2.0,2.0,0.0
714.0,-111.4500961303711,304.0,0.0,1.0,1.0,0.0
715.0,-711.4083251953125,225.0,0.0,3.0,3.0,0.0
716.0,-110.23554992675781,224.0,0.0,1.0,1.0,0.0
717.0,-4.229010105133057,193.0,1.0,0.0,0.0,0.0
718.0,-106.75841522216797,186.0,0.0,1.0,1.0,0.0
719.0,-3.4470443725585938,233.0,1.0,0.0,0.0,0.0
720.0,-6.545212745666504,184.0,1.0,0.0,0.0,0.0
721.0,-107.91326904296875,272.0,0.0,1.0,1.0,0.0
722.0,-7.762941360473633,223.0,1.0,0.0,0.0,0.0
723.0,-19.408811569213867,183.0,1.0,0.0,0.0,0.0
724.0,-4.583445072174072,298.0,1.0,0.0,0.0,0.0
725.0,-7.454514503479004,254.0,1.0,0.0,0.0,0.0
726.0,-106.0058364868164,204.0,0.0,1.0,1.0,0.0
727.0,-107.94637298583984,240.0,0.0,1.0,1.0,0.0
728.0,-103.22003936767578,179.0,0.0,1.0,1.0,0.0
729.0,-13.825847625732422,223.0,1.0,0.0,0.0,0.0
730.0,-7.086595058441162,217.0,1.0,0.0,0.0,0.0
731.0,-104.34256744384766,299.0,0.0,1.0,1.0,0.0
732.0,-109.88470458984375,182.0,0.0,1.0,1.0,0.0
733.0,-211.14376831054688,264.0,0.0,2.0,2.0,0.0
734.0,-104.01779174804688,176.0,0.0,1.0,1.0,0.0
735.0,-108.82804870605469,259.0,0.0,1.0,1.0,0.0
736.0,-207.53286743164062,224.0,0.0,2.0,2.0,0.0
737.0,-103.28492736816406,256.0,0.0,1.0,1.0,0.0
738.0,-3.9673285484313965,258.0,1.0,0.0,0.0,0.0
739.0,-110.6136703491211,218.0,0.0,1.0,1.0,0.0
740.0,-3.6986465454101562,209.0,1.0,0.0,0.0,0.0
741.0,-102.7193374633789,162.0,0.0,1.0,1.0,0.0
742.0,-102.96644592285156,224.0,0.0,1.0,1.0,0.0
743.0,-3.666945695877075,324.0,1.0,0.0,0.0,0.0
744.0,-202.93466186523438,206.0,0.0,2.0,2.0,0.0
745.0,-105.43045806884766,178.0,0.0,1.0,1.0,0.0
746.0,-102.6554946899414,234.0,0.0,1.0,1.0,0.0
747.0,-202.34324645996094,188.0,0.0,2.0,2.0,0.0
748.0,-2.9689764976501465,202.0,1.0,0.0,0.0,0.0
749.0,-103.38581085205078,191.0,0.0,1.0,1.0,0.0
750.0,-202.03036499023438,176.0,0.0,2.0,2.0,0.0
751.0,-203.58529663085938,184.0,0.0,2.0,2.0,0.0
752.0,-106.5665283203125,200.0,0.0,1.0,1.0,0.0
753.0,-103.19261169433594,140.0,0.0,1.0,1.0,0.0
754.0,-102.16485595703125,268.0,0.0,1.0,1.0,0.0
755.0,-208.6941680908203,200.0,0.0,2.0,2.0,0.0
756.0,-102.18077850341797,194.0,0.0,1.0,1.0,0.0
757.0,-104.9489974975586,220.0,0.0,1.0,1.0,0.0
758.0,-203.65216064453125,182.0,0.0,2.0,2.0,0.0
759.0,-102.83577728271484,183.0,0.0,1.0,1.0,0.0
760.0,-304.84716796875,132.0,0.0,3.0,3.0,0.0
761.0,-5.703491687774658,231.0,1.0,0.0,0.0,0.0
762.0,-202.3922882080078,257.0,0.0,2.0,2.0,0.0
763.0,-105.15054321289062,154.0,0.0,1.0,1.0,0.0
764.0,-201.80377197265625,198.0,0.0,2.0,2.0,0.0
765.0,-201.68499755859375,150.0,0.0,2.0,2.0,0.0
766.0,-101.94728088378906,196.0,0.0,1.0,1.0,0.0
767.0,-204.610595703125,252.0,0.0,2.0,2.0,0.0
768.0,-104.66778564453125,231.0,0.0,1.0,1.0,0.0
769.0,-104.42755889892578,338.0,0.0,1.0,1.0,0.0
770.0,-201.7565460205078,177.0,0.0,2.0,2.0,0.0
771.0,-1.859946370124817,247.0,1.0,0.0,0.0,0.0
772.0,-101.7843017578125,210.0,0.0,1.0,1.0,0.0
773.0,-2.430536985397339,222.0,1.0,0.0,0.0,0.0
774.0,-12.219278335571289,282.0,1.0,0.0,0.0,0.0
775.0,-101.60066986083984,244.0,0.0,1.0,1.0,0.0
776.0,-1.8095622062683105,211.0,1.0,0.0,0.0,0.0
777.0,-202.9426727294922,176.0,0.0,2.0,2.0,0.0
778.0,-8.6864013671875,236.0,1.0,0.0,0.0,0.0
779.0,-12.087303161621094,156.0,1.0,0.0,0.0,0.0
780.0,-6.700505256652832,330.0,1.0,0.0,0.0,0.0
781.0,-3.717003107070923,173.0,1.0,0.0,0.0,0.0
782.0,-1.6090431213378906,279.0,1.0,0.0,0.0,0.0
783.0,-101.88199615478516,223.0,0.0,1.0,1.0,0.0
784.0,-106.12037658691406,190.0,0.0,1.0,1.0,0.0
785.0,-110.59566497802734,231.0,0.0,1.0,1.0,0.0
786.0,-1.3539791107177734,263.0,1.0,0.0,0.0,0.0
787.0,-2.2760462760925293,210.0,1.0,0.0,0.0,0.0
788.0,-102.3739242553711,221.0,0.0,1.0,1.0,0.0
789.0,-105.68070220947266,218.0,0.0,1.0,1.0,0.0
790.0,-204.27308654785156,312.0,0.0,2.0,2.0,0.0
791.0,-3.3858275413513184,260.0,1.0,0.0,0.0,0.0
792.0,-1.0042388439178467,242.0,1.0,0.0,0.0,0.0
793.0,-1.1020396947860718,246.0,1.0,0.0,0.0,0.0
794.0,-102.38523864746094,291.0,0.0,1.0,1.0,0.0
795.0,-6.120237827301025,238.0,1.0,0.0,0.0,0.0
796.0,-1.4345288276672363,203.0,1.0,0.0,0.0,0.0
797.0,-0.9202176332473755,398.0,1.0,0.0,0.0,0.0
798.0,-6.5827226638793945,204.0,1.0,0.0,0.0,0.0
799.0,-0.8756431341171265,244.0,1.0,0.0,0.0,0.0
800.0,-0.7590017914772034,332.0,1.0,0.0,0.0,0.0
801.0,-112.83243560791016,180.0,0.0,1.0,1.0,0.0
802.0,-101.82228088378906,227.0,0.0,1.0,1.0,0.0
803.0,-200.91372680664062,204.0,0.0,2.0,2.0,0.0
804.0,-100.53809356689453,230.0,0.0,1.0,1.0,0.0
805.0,-12.58462142944336,234.0,1.0,0.0,0.0,0.0
806.0,-8.414493560791016,197.0,1.0,0.0,0.0,0.0
807.0,-8.726574897766113,248.0,1.0,0.0,0.0,0.0
808.0,-0.4276755750179291,341.0,1.0,0.0,0.0,0.0
809.0,-2.8217551708221436,195.0,1.0,0.0,0.0,0.0
810.0,-0.408279150724411,267.0,1.0,0.0,0.0,0.0
811.0,-100.26838684082031,202.0,0.0,1.0,1.0,0.0
812.0,-100.23064422607422,231.0,0.0,1.0,1.0,0.0
813.0,-0.25542783737182617,280.0,1.0,0.0,0.0,0.0
814.0,-120.00920104980469,174.0,0.0,1.0,1.0,0.0
815.0,-0.5261829495429993,250.0,1.0,0.0,0.0,0.0
816.0,-125.0200424194336,212.0,0.0,1.0,1.0,0.0
817.0,-0.05866923928260803,262.0,1.0,0.0,0.0,0.0
818.0,-102.43632507324219,263.0,0.0,1.0,1.0,0.0
819.0,-6.8998703956604,231.0,1.0,0.0,0.0,0.0
820.0,-9.426874160766602,238.0,1.0,0.0,0.0,0.0
821.0,-4.68000602722168,183.0,1.0,0.0,0.0,0.0
822.0,-6.719999313354492,200.0,1.0,0.0,0.0,0.0
823.0,-6.437301891537572e-08,349.0,1.0,0.0,0.0,0.0
824.0,-42.164485931396484,169.0,1.0,0.0,0.0,0.0
825.0,-29127.3125,1069.0,0.0,0.0,0.0,1.0
826.0,-9.977817398976185e-07,239.0,1.0,0.0,0.0,0.0
827.0,-1.4500014781951904,171.0,1.0,0.0,0.0,0.0
828.0,-8.249999046325684,256.0,1.0,0.0,0.0,0.0
829.0,-28535.19140625,1126.0,1.0,0.0,0.0,0.0
830.0,-8.579008102416992,240.0,1.0,0.0,0.0,0.0
831.0,-15.300002098083496,197.0,1.0,0.0,0.0,0.0
832.0,-1.4961986541748047,245.0,1.0,0.0,0.0,0.0
833.0,-109.74999237060547,276.0,0.0,1.0,1.0,0.0
834.0,-116.38986206054688,142.0,0.0,1.0,1.0,0.0
835.0,-0.9700000286102295,250.0,1.0,0.0,0.0,0.0
836.0,-109.96117401123047,181.0,0.0,1.0,1.0,0.0
837.0,-100.04730224609375,238.0,0.0,1.0,1.0,0.0
838.0,-2.5,282.0,1.0,0.0,0.0,0.0
839.0,-27.284671783447266,204.0,1.0,0.0,0.0,0.0
840.0,-0.47999998927116394,247.0,1.0,0.0,0.0,0.0
841.0,-103.27015686035156,236.0,0.0,1.0,1.0,0.0
842.0,-10.142799377441406,214.0,1.0,0.0,0.0,0.0
843.0,-2.5,217.0,1.0,0.0,0.0,0.0
844.0,-113.33918762207031,151.0,0.0,1.0,1.0,0.0
